,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,renovated,has_basement,lake_zips,price/sqft,bed_to_bath_ratio
11141,2014-12-29,445000.0,3,1.0,1260,8910,1.0,0.0,4,7,1260,0.0,1949,0.0,98117,47.7,-122.375,1560,8910,0.0,0.0,0.0,353.1746031746032,3.0
11142,2014-06-05,356000.0,2,1.0,920,4095,1.0,0.0,4,6,920,0.0,1914,0.0,98118,47.5484,-122.278,1460,4945,0.0,0.0,0.0,386.95652173913044,2.0
11143,2014-10-10,760250.0,5,2.75,2540,8250,1.0,0.0,4,7,1440,1100.0,1953,0.0,98040,47.5875,-122.24,2540,11000,0.0,1.0,1.0,299.31102362204723,1.8181818181818181
11144,2015-04-30,572000.0,2,2.0,1870,5143,1.0,0.0,3,8,1870,0.0,2005,0.0,98053,47.7142,-122.033,1810,5143,0.0,0.0,0.0,305.88235294117646,1.0
11145,2014-06-24,970000.0,3,2.25,3060,9950,1.5,0.0,4,9,1810,1250.0,1930,0.0,98144,47.57899999999999,-122.284,4950,10655,0.0,1.0,0.0,316.9934640522876,1.3333333333333333
11146,2014-08-31,348450.0,4,2.5,1950,8628,2.0,0.0,3,8,1950,0.0,1994,0.0,98038,47.3817,-122.035,2210,9019,0.0,0.0,0.0,178.69230769230768,1.6
11147,2014-10-13,710000.0,5,2.5,2570,9600,1.0,0.0,3,8,1620,950.0,1956,0.0,98125,47.7216,-122.282,2680,9900,0.0,1.0,0.0,276.26459143968873,2.0
11148,2014-05-28,745000.0,3,1.75,1490,9800,1.0,0.0,4,7,1140,350.0,1947,0.0,98004,47.584,-122.198,2310,9800,0.0,1.0,1.0,500.0,1.7142857142857142
11149,2014-06-20,355000.0,4,2.5,2040,8265,2.0,0.0,3,7,2040,0.0,1996,0.0,98146,47.4973,-122.341,2160,8265,0.0,0.0,0.0,174.01960784313727,1.6
11150,2015-03-23,333000.0,4,2.5,2690,5505,2.0,0.0,3,8,2690,0.0,2004,0.0,98042,47.3666,-122.119,2690,5505,0.0,0.0,0.0,123.7918215613383,1.6
11151,2014-08-26,282000.0,3,2.5,1610,6000,2.0,0.0,4,7,1610,0.0,1993,0.0,98038,47.349,-122.036,1570,6000,0.0,0.0,0.0,175.1552795031056,1.2
11152,2014-05-28,840500.0,3,2.0,2520,5400,1.5,0.0,4,8,1410,1110.0,1906,0.0,98119,47.6365,-122.361,1960,5400,0.0,1.0,0.0,333.531746031746,1.5
11153,2015-04-07,432000.0,3,1.75,1550,8134,1.0,0.0,4,7,1550,0.0,1959,0.0,98008,47.6136,-122.121,1360,8000,0.0,0.0,0.0,278.7096774193548,1.7142857142857142
11154,2014-10-29,625000.0,3,1.0,1800,4800,1.0,0.0,4,9,900,900.0,1927,0.0,98126,47.5672,-122.372,1400,4800,0.0,1.0,0.0,347.22222222222223,3.0
11155,2014-09-10,209977.0,3,1.0,1170,6134,1.0,0.0,4,7,1170,0.0,1948,0.0,98168,47.4941,-122.312,1440,9823,0.0,0.0,0.0,179.46752136752136,3.0
11156,2014-07-01,174000.0,2,1.0,900,13531,1.0,0.0,3,6,900,0.0,1979,0.0,98001,47.2616,-122.251,1767,8308,0.0,0.0,0.0,193.33333333333334,2.0
11157,2015-04-22,740000.0,4,2.0,2800,8540,1.0,0.0,4,8,1730,1070.0,1977,0.0,98052,47.6869,-122.126,2470,9400,0.0,1.0,0.0,264.2857142857143,2.0
11158,2014-09-17,518000.0,3,1.75,1830,4500,1.5,0.0,4,7,1830,0.0,1909,0.0,98115,47.676,-122.308,1830,4080,0.0,0.0,0.0,283.0601092896175,1.7142857142857142
11159,2015-03-05,539000.0,3,1.75,1380,3225,1.0,0.0,4,7,940,440.0,1915,0.0,98103,47.6652,-122.338,1250,3750,0.0,1.0,0.0,390.57971014492756,1.7142857142857142
11160,2015-04-29,575000.0,3,2.75,1990,9600,1.0,0.0,3,8,1530,460.0,1978,0.0,98027,47.532,-122.05,2170,10400,0.0,1.0,0.0,288.94472361809045,1.0909090909090908
11161,2015-02-09,530000.0,2,1.75,1170,976,2.0,0.0,3,9,780,390.0,2010,0.0,98102,47.6192,-122.316,1280,1183,0.0,1.0,0.0,452.991452991453,1.1428571428571428
11162,2015-03-06,1030000.0,4,2.5,2620,11200,1.0,0.0,4,8,1770,850.0,1962,0.0,98004,47.5876,-122.193,2360,11200,0.0,1.0,1.0,393.1297709923664,1.6
11163,2014-08-26,230000.0,3,1.0,880,7500,1.0,0.0,3,7,880,0.0,1978,0.0,98198,47.3837,-122.307,880,7500,0.0,0.0,0.0,261.3636363636364,3.0
11164,2015-01-07,350000.0,4,2.5,2260,7500,1.0,0.0,3,8,1460,800.0,1965,0.0,98055,47.4645,-122.196,2260,7500,0.0,1.0,0.0,154.86725663716814,1.6
11165,2015-04-29,595000.0,3,1.0,1300,11520,1.0,0.0,3,6,1300,0.0,1958,0.0,98033,47.6829,-122.195,1440,8064,0.0,0.0,1.0,457.6923076923077,3.0
11166,2014-07-11,440000.0,3,1.75,1450,6829,1.0,0.0,3,8,1450,0.0,1983,0.0,98052,47.7222,-122.108,1950,7622,0.0,0.0,0.0,303.44827586206895,1.7142857142857142
11167,2015-02-20,550000.0,3,1.0,1110,6000,1.0,0.0,3,7,1110,0.0,1904,0.0,98109,47.6461,-122.357,1460,6000,0.0,0.0,0.0,495.4954954954955,3.0
11168,2014-05-07,940000.0,4,2.25,1890,5940,1.0,0.0,3,9,1470,420.0,1963,0.0,98112,47.6316,-122.303,2430,5940,0.0,1.0,0.0,497.35449735449737,1.7777777777777777
11169,2014-05-16,375000.0,3,1.5,1100,1751,2.0,0.0,3,8,940,160.0,2007,0.0,98144,47.5927,-122.306,1380,1751,0.0,1.0,0.0,340.90909090909093,2.0
11170,2014-12-05,567500.0,2,1.5,1350,4592,1.0,0.0,3,7,1070,280.0,1939,0.0,98199,47.6511,-122.405,1610,5102,0.0,1.0,0.0,420.3703703703704,1.3333333333333333
11171,2014-10-17,114000.0,2,1.0,730,5200,1.0,0.0,3,6,730,0.0,1928,0.0,98146,47.4943,-122.337,1220,6240,0.0,0.0,0.0,156.16438356164383,2.0
11172,2014-08-25,608000.0,2,1.0,1390,3600,1.0,0.0,4,7,1010,380.0,1913,0.0,98119,47.6422,-122.36,1590,3600,0.0,1.0,0.0,437.41007194244605,2.0
11173,2014-10-16,381800.0,4,2.0,1530,5250,1.0,0.0,3,7,1110,420.0,1981,0.0,98133,47.7336,-122.339,1100,5250,0.0,1.0,0.0,249.54248366013073,2.0
11174,2014-07-24,330000.0,3,2.0,2170,3978,1.0,0.0,5,7,1340,0.0,1919,0.0,98116,47.57100000000001,-122.391,1350,4680,0.0,0.0,0.0,152.073732718894,1.5
11175,2014-05-13,90000.0,2,1.0,790,2640,1.0,0.0,3,7,790,0.0,1973,0.0,98034,47.7351,-122.178,1310,2064,0.0,0.0,0.0,113.92405063291139,2.0
11176,2014-07-24,312000.0,2,1.75,1160,8625,1.0,0.0,4,6,1160,0.0,1941,0.0,98106,47.5509,-122.366,960,5750,0.0,0.0,0.0,268.9655172413793,1.1428571428571428
11177,2014-05-12,339000.0,3,1.0,1080,8100,1.0,0.0,4,7,1080,0.0,1955,0.0,98155,47.777,-122.307,1080,8100,0.0,0.0,0.0,313.8888888888889,3.0
11178,2014-05-07,313000.0,3,1.75,2190,8000,1.0,0.0,4,8,2190,0.0,1967,0.0,98023,47.3098,-122.381,1980,8000,0.0,0.0,0.0,142.92237442922374,1.7142857142857142
11179,2014-05-07,618080.0,3,2.5,2030,6500,2.0,0.0,3,8,2030,0.0,1988,0.0,98027,47.5654,-122.092,2030,8485,0.0,0.0,0.0,304.4729064039409,1.2
11180,2014-10-06,325000.0,3,2.25,2480,8755,2.0,0.0,3,8,2480,0.0,1979,0.0,98058,47.4543,-122.125,2280,9940,0.0,0.0,0.0,131.0483870967742,1.3333333333333333
11181,2014-07-15,242000.0,4,1.0,2240,7620,1.0,0.0,3,7,1120,1120.0,1966,0.0,98146,47.5089,-122.346,1080,7620,0.0,1.0,0.0,108.03571428571429,4.0
11182,2014-12-18,364000.0,2,1.5,1650,7311,1.0,0.0,3,7,860,790.0,1978,0.0,98133,47.7772,-122.357,1660,7255,0.0,1.0,0.0,220.6060606060606,1.3333333333333333
11183,2014-08-15,545000.0,3,1.75,1700,5750,1.5,0.0,5,7,1450,250.0,1925,0.0,98126,47.5643,-122.38,1700,5750,0.0,1.0,0.0,320.5882352941176,1.7142857142857142
11184,2014-12-23,445000.0,3,2.5,2790,16173,2.0,0.0,3,10,2790,0.0,1988,0.0,98023,47.3043,-122.343,2890,11632,0.0,0.0,0.0,159.49820788530465,1.2
11185,2014-07-28,1090000.0,4,2.75,3010,10830,2.0,0.0,4,9,3010,0.0,1980,0.0,98034,47.7005,-122.232,3010,10650,0.0,0.0,0.0,362.1262458471761,1.4545454545454546
11186,2014-05-12,660000.0,4,2.5,2550,10000,1.0,0.0,3,8,1290,1260.0,1964,0.0,98007,47.6208,-122.141,2270,8640,0.0,1.0,0.0,258.8235294117647,1.6
11187,2014-09-23,417000.0,4,2.0,2090,4000,1.0,0.0,3,6,1060,1030.0,1907,0.0,98144,47.5893,-122.299,1590,4000,0.0,1.0,0.0,199.52153110047846,2.0
11188,2015-04-28,213800.0,2,1.0,740,5200,1.0,0.0,4,5,740,0.0,1952,0.0,98056,47.4934,-122.173,750,5200,0.0,0.0,0.0,288.9189189189189,2.0
11189,2014-10-28,400000.0,2,1.75,960,6200,1.0,0.0,4,7,960,0.0,1946,0.0,98136,47.5551,-122.396,1000,6000,0.0,0.0,0.0,416.6666666666667,1.1428571428571428
11190,2015-03-05,759950.0,4,3.5,2100,7560,2.0,0.0,5,8,2100,0.0,2005,0.0,98133,47.7076,-122.356,1250,7560,0.0,0.0,0.0,361.8809523809524,1.1428571428571428
11191,2015-04-23,990000.0,4,2.5,2540,5930,2.0,0.0,3,9,2540,0.0,2003,0.0,98199,47.6451,-122.387,1400,4000,0.0,0.0,0.0,389.76377952755905,1.6
11192,2014-08-20,710000.0,3,1.75,1650,10250,1.0,0.0,5,8,1650,0.0,1963,0.0,98005,47.6118,-122.169,2400,10250,0.0,0.0,0.0,430.3030303030303,1.7142857142857142
11193,2014-10-16,315000.0,1,0.75,770,4600,1.0,0.0,4,6,770,0.0,1910,0.0,98126,47.5565,-122.377,1550,4600,0.0,0.0,0.0,409.09090909090907,1.3333333333333333
11194,2014-09-02,515000.0,4,2.5,2280,14810,1.0,0.0,5,8,1500,780.0,1977,0.0,98056,47.5392,-122.186,2690,12196,0.0,1.0,0.0,225.87719298245614,1.6
11195,2014-06-26,638000.0,3,2.0,1660,3729,1.0,0.0,5,7,970,690.0,1922,0.0,98116,47.5741,-122.414,1560,3729,0.0,1.0,0.0,384.33734939759034,1.5
11196,2015-02-18,370000.0,4,2.0,2020,8100,1.5,0.0,4,7,1160,860.0,1946,0.0,98125,47.7307,-122.297,1840,8680,0.0,1.0,0.0,183.16831683168317,2.0
11197,2015-01-29,184000.0,3,1.0,970,14850,1.0,0.0,3,7,970,0.0,1968,0.0,98001,47.3251,-122.268,1410,14850,0.0,0.0,0.0,189.69072164948454,3.0
11198,2014-07-28,583800.0,3,2.5,2480,6600,2.0,0.0,3,8,2480,0.0,2002,0.0,98053,47.6313,-122.008,2310,6656,0.0,0.0,0.0,235.40322580645162,1.2
11199,2014-10-28,309500.0,3,1.0,1250,7320,1.0,0.0,3,7,1250,0.0,1968,0.0,98059,47.5074,-122.163,1770,7320,0.0,0.0,0.0,247.6,3.0
11200,2014-08-05,299000.0,1,1.0,740,5000,1.0,0.0,3,7,740,0.0,1923,0.0,98118,47.5519,-122.292,1400,4400,0.0,0.0,0.0,404.05405405405406,1.0
11201,2014-06-13,215000.0,2,1.0,710,7200,1.0,0.0,3,6,710,0.0,1943,0.0,98178,47.4903,-122.245,960,7200,0.0,0.0,0.0,302.8169014084507,2.0
11202,2014-06-18,410000.0,4,2.0,1970,10500,1.0,0.0,3,8,1820,150.0,1961,0.0,98166,47.479,-122.356,2090,12300,0.0,1.0,0.0,208.12182741116752,2.0
11203,2014-10-30,478000.0,2,1.0,820,6000,1.0,0.0,3,7,820,0.0,1939,0.0,98199,47.6494,-122.395,1630,6000,0.0,0.0,0.0,582.9268292682926,2.0
11204,2014-09-10,431000.0,2,1.0,1000,6500,1.0,0.0,4,7,1000,0.0,1918,0.0,98136,47.5474,-122.388,1280,6500,0.0,0.0,0.0,431.0,2.0
11205,2015-04-08,648000.0,5,2.25,2410,12000,2.0,0.0,4,8,2410,0.0,1973,0.0,98006,47.5434,-122.175,2080,12000,0.0,0.0,0.0,268.87966804979254,2.2222222222222223
11206,2014-06-03,640000.0,3,2.5,2370,11172,2.0,0.0,3,9,2370,0.0,1993,0.0,98056,47.5345,-122.179,2550,11558,0.0,0.0,0.0,270.042194092827,1.2
11207,2014-06-06,835000.0,2,2.0,2280,6815,1.0,0.0,3,8,2280,0.0,2002,0.0,98053,47.7103,-122.027,2280,6750,0.0,0.0,0.0,366.2280701754386,1.0
11208,2014-07-28,469775.0,2,1.75,1530,7020,1.0,0.0,3,7,1030,500.0,1942,0.0,98199,47.6465,-122.395,2090,6600,0.0,1.0,0.0,307.0424836601307,1.1428571428571428
11209,2014-07-21,677915.0,3,2.0,1740,3600,1.0,0.0,5,7,990,750.0,1923,0.0,98119,47.6448,-122.358,1250,3600,0.0,1.0,0.0,389.60632183908046,1.5
11210,2014-05-22,1080000.0,4,3.0,3600,9200,1.0,0.0,4,9,2100,1500.0,1976,0.0,98008,47.5866,-122.116,2700,9775,0.0,1.0,0.0,300.0,1.3333333333333333
11211,2014-07-05,671000.0,4,3.0,3130,5700,1.5,0.0,3,7,1750,1380.0,1953,0.0,98115,47.6811,-122.283,2080,5700,0.0,1.0,0.0,214.37699680511182,1.3333333333333333
11212,2014-09-03,695000.0,5,3.25,3940,9780,2.0,0.0,3,9,3940,0.0,2007,0.0,98065,47.5435,-121.888,3550,8468,0.0,0.0,0.0,176.39593908629442,1.5384615384615385
11213,2014-07-29,205000.0,4,2.0,2200,13320,1.0,0.0,3,6,1100,1100.0,1944,0.0,98168,47.481,-122.292,1330,6099,0.0,1.0,0.0,93.18181818181819,2.0
11214,2015-04-30,350000.0,4,1.0,1510,7200,1.5,0.0,4,7,1510,0.0,1955,0.0,98155,47.761,-122.307,1950,10656,0.0,0.0,0.0,231.78807947019868,4.0
11215,2014-08-04,360000.0,3,1.75,1560,7930,2.0,0.0,4,7,1560,0.0,1980,0.0,98059,47.4779,-122.161,1720,8073,0.0,0.0,0.0,230.76923076923077,1.7142857142857142
11216,2014-11-08,313999.0,4,2.25,1870,4198,2.0,0.0,3,7,1870,0.0,2008,0.0,98038,47.3657,-122.021,1870,4184,0.0,0.0,0.0,167.9139037433155,1.7777777777777777
11217,2015-04-21,300000.0,3,2.25,2070,7225,1.0,0.0,3,8,1690,380.0,1979,0.0,98042,47.3551,-122.148,2070,7400,0.0,1.0,0.0,144.92753623188406,1.3333333333333333
11218,2015-04-23,452000.0,2,1.75,1660,11747,1.0,0.0,3,7,830,830.0,1981,0.0,98155,47.7661,-122.306,1900,19850,0.0,1.0,0.0,272.28915662650604,1.1428571428571428
11219,2015-02-17,227490.0,3,1.75,1820,7194,1.0,0.0,4,7,1820,0.0,1967,0.0,98003,47.3352,-122.307,1420,7560,0.0,0.0,0.0,124.99450549450549,1.7142857142857142
11220,2014-11-07,470950.0,3,2.5,2560,16420,2.0,0.0,4,8,2560,0.0,1989,0.0,98014,47.6916,-121.916,2120,16298,0.0,0.0,0.0,183.96484375,1.2
11221,2014-06-14,735000.0,4,2.75,2450,4187,2.0,0.0,3,8,2450,0.0,2010,0.0,98027,47.5471,-122.016,2320,4187,0.0,0.0,0.0,300.0,1.4545454545454546
11222,2014-10-15,730000.0,7,2.75,3110,4400,1.5,0.0,5,7,2010,1100.0,1914,0.0,98105,47.6684,-122.319,1240,4280,0.0,1.0,0.0,234.7266881028939,2.5454545454545454
11223,2014-12-03,412000.0,3,2.5,2210,7000,2.0,0.0,4,8,2210,0.0,1985,0.0,98058,47.4377,-122.132,2260,7224,0.0,0.0,0.0,186.42533936651583,1.2
11224,2014-06-06,589500.0,4,2.5,2630,6326,2.0,0.0,3,9,2630,0.0,2008,0.0,98065,47.5222,-121.874,3240,6229,0.0,0.0,0.0,224.14448669201522,1.6
11225,2014-11-04,291000.0,7,1.0,2350,8636,1.0,0.0,3,7,1550,800.0,1962,0.0,98118,47.5432,-122.277,1500,7366,0.0,1.0,0.0,123.82978723404256,7.0
11226,2014-10-20,190000.0,3,1.0,1200,10458,1.0,0.0,4,6,1200,0.0,1961,0.0,98023,47.3262,-122.342,1160,9000,0.0,0.0,0.0,158.33333333333334,3.0
11227,2015-04-22,456200.0,2,1.75,1210,7733,1.0,0.0,3,6,1210,0.0,1904,0.0,98125,47.7148,-122.282,1670,7733,0.0,0.0,0.0,377.02479338842977,1.1428571428571428
11228,2014-09-19,225000.0,3,1.0,1290,8470,1.0,0.0,4,7,970,320.0,1966,0.0,98023,47.3054,-122.371,1300,7350,0.0,1.0,0.0,174.41860465116278,3.0
11229,2014-07-09,740000.0,4,2.5,3360,15091,2.0,0.0,3,9,3360,0.0,1997,0.0,98052,47.6649,-122.135,1930,9936,0.0,0.0,0.0,220.23809523809524,1.6
11230,2014-12-01,467000.0,3,1.75,2660,5511,1.0,0.0,3,8,1330,1330.0,1948,0.0,98108,47.5575,-122.3,2030,6111,0.0,1.0,0.0,175.5639097744361,1.7142857142857142
11231,2014-10-08,385000.0,2,1.0,770,7554,1.0,0.0,3,6,770,0.0,1946,0.0,98177,47.7057,-122.36,1390,7500,0.0,0.0,0.0,500.0,2.0
11232,2014-10-20,670000.0,3,2.5,1800,4763,2.0,0.0,3,7,1240,560.0,1985,0.0,98119,47.646,-122.362,1790,4763,0.0,1.0,0.0,372.22222222222223,1.2
11233,2015-04-22,500000.0,4,2.5,2900,5760,1.0,0.0,4,8,1660,1240.0,1959,0.0,98118,47.55,-122.272,2250,6098,0.0,1.0,0.0,172.41379310344828,1.6
11234,2014-06-19,352450.0,3,2.0,1430,6000,1.0,0.0,5,7,1430,0.0,1945,0.0,98155,47.7564,-122.316,1630,6315,0.0,0.0,0.0,246.46853146853147,1.5
11235,2014-10-28,669888.0,4,2.75,2550,7591,2.0,0.0,3,9,2550,0.0,1989,0.0,98059,47.5302,-122.147,2670,7796,0.0,0.0,0.0,262.7011764705882,1.4545454545454546
11236,2014-06-24,405000.0,3,2.75,1310,7300,1.0,0.0,3,7,1310,0.0,1957,0.0,98008,47.6016,-122.123,1310,7030,0.0,0.0,0.0,309.1603053435114,1.0909090909090908
11237,2014-05-06,518000.0,3,1.5,1430,8000,1.0,0.0,4,7,1430,0.0,1956,0.0,98007,47.5874,-122.136,1450,8000,0.0,0.0,0.0,362.23776223776224,2.0
11238,2014-10-01,280000.0,4,1.0,1880,6288,1.0,0.0,3,7,1120,760.0,1974,0.0,98178,47.5101,-122.259,1880,6334,0.0,1.0,0.0,148.93617021276594,4.0
11239,2014-07-18,435000.0,3,2.5,1600,2375,2.0,0.0,3,7,1600,0.0,2005,0.0,98029,47.5531,-121.996,1830,2375,0.0,0.0,0.0,271.875,1.2
11240,2015-05-07,314950.0,3,2.0,1760,9732,1.0,0.0,3,7,1760,0.0,1996,0.0,98022,47.1923,-122.014,1910,9231,0.0,0.0,0.0,178.94886363636363,1.5
11241,2015-02-24,209900.0,2,2.0,1180,3003,2.0,0.0,3,6,1180,0.0,2005,0.0,98038,47.3491,-122.02,1310,3003,0.0,0.0,0.0,177.88135593220338,1.0
11242,2014-07-18,442000.0,4,1.5,1960,12688,1.5,0.0,4,7,1960,0.0,1962,0.0,98052,47.6304,-122.097,2050,9375,0.0,0.0,0.0,225.51020408163265,2.6666666666666665
11243,2015-04-02,340000.0,4,1.0,1140,13440,1.0,0.0,2,5,1140,0.0,1944,0.0,98166,47.4619,-122.344,1450,7560,0.0,0.0,0.0,298.2456140350877,4.0
11244,2014-06-16,230000.0,3,1.75,1400,6956,1.0,0.0,4,7,1400,0.0,1957,0.0,98031,47.4233,-122.198,1400,9375,0.0,0.0,0.0,164.28571428571428,1.7142857142857142
11245,2014-12-05,495200.0,5,2.25,2710,22120,1.0,0.0,3,7,1410,1300.0,1955,0.0,98011,47.7642,-122.195,2850,12224,0.0,1.0,0.0,182.73062730627305,2.2222222222222223
11246,2015-03-31,900000.0,4,2.5,3510,6745,2.0,0.0,3,10,3510,0.0,1998,0.0,98075,47.6016,-122.074,3320,8370,0.0,0.0,0.0,256.4102564102564,1.6
11247,2015-03-13,265000.0,2,1.0,910,4600,1.0,0.0,3,5,910,0.0,1917,0.0,98117,47.6916,-122.362,1020,4600,0.0,0.0,0.0,291.2087912087912,2.0
11248,2014-12-05,585000.0,3,3.25,3050,12700,2.0,0.0,3,8,2240,810.0,1990,0.0,98011,47.7445,-122.214,3050,12386,0.0,1.0,0.0,191.80327868852459,0.9230769230769231
11249,2014-10-17,800000.0,4,2.25,2010,7200,1.0,0.0,4,8,1010,1000.0,1950,0.0,98118,47.5591,-122.267,2010,7200,0.0,1.0,0.0,398.00995024875624,1.7777777777777777
11250,2014-08-12,475000.0,3,1.0,1270,8000,1.0,0.0,4,6,1270,0.0,1959,0.0,98008,47.6175,-122.118,1210,7875,0.0,0.0,0.0,374.01574803149606,3.0
11251,2014-11-24,520000.0,3,2.0,1670,8800,1.0,0.0,4,7,1150,520.0,1961,0.0,98008,47.6096,-122.132,2020,8250,0.0,1.0,0.0,311.377245508982,1.5
11252,2015-01-28,515000.0,4,2.5,1800,4338,2.0,0.0,3,8,1800,0.0,2001,0.0,98075,47.5962,-122.015,1800,4507,0.0,0.0,0.0,286.1111111111111,1.6
11253,2015-05-03,577500.0,2,1.0,1640,5515,1.0,0.0,4,7,940,700.0,1926,0.0,98103,47.6912,-122.334,2054,5515,0.0,1.0,0.0,352.1341463414634,2.0
11254,2014-07-16,269900.0,3,2.25,1740,9672,1.0,0.0,4,7,1110,630.0,1963,0.0,98031,47.4149,-122.181,1640,9600,0.0,1.0,0.0,155.11494252873564,1.3333333333333333
11255,2014-05-27,329000.0,3,1.0,1600,5952,1.0,0.0,4,7,1150,450.0,1964,0.0,98106,47.5292,-122.362,1460,6200,0.0,1.0,0.0,205.625,3.0
11256,2015-04-24,458500.0,3,1.5,1280,1920,1.5,0.0,3,7,1280,0.0,1905,1990.0,98122,47.6117,-122.301,1280,3150,1.0,0.0,0.0,358.203125,2.0
11257,2015-03-13,890000.0,4,2.0,1480,11171,1.5,0.0,4,6,1480,0.0,1947,0.0,98075,47.5849,-122.051,2790,20680,0.0,0.0,0.0,601.3513513513514,2.0
11258,2015-04-01,361500.0,4,2.5,1980,7334,2.0,0.0,3,7,1980,0.0,2003,0.0,98038,47.3528,-122.041,1850,7134,0.0,0.0,0.0,182.57575757575756,1.6
11259,2014-08-22,325000.0,2,1.0,900,8374,1.0,0.0,3,7,900,0.0,1984,0.0,98034,47.7282,-122.225,1580,8965,0.0,0.0,0.0,361.1111111111111,2.0
11260,2014-11-05,1850000.0,4,3.25,3480,6000,3.0,0.0,3,8,3480,0.0,2014,0.0,98109,47.6353,-122.353,2200,4080,0.0,0.0,0.0,531.6091954022988,1.2307692307692308
11261,2014-05-23,945000.0,4,2.0,2840,13367,1.0,0.0,3,7,1420,1420.0,1952,0.0,98004,47.6237,-122.21,2840,12744,0.0,1.0,1.0,332.7464788732394,2.0
11262,2014-08-28,370000.0,3,2.5,2490,4244,2.0,0.0,3,9,2490,0.0,2005,0.0,98042,47.3705,-122.131,2490,4748,0.0,0.0,0.0,148.59437751004015,1.2
11263,2014-09-15,450000.0,2,2.0,1510,4908,1.0,0.0,3,8,1510,0.0,2006,0.0,98053,47.7196,-122.024,1440,3921,0.0,0.0,0.0,298.0132450331126,1.0
11264,2015-04-24,800000.0,4,2.5,2900,18303,2.0,0.0,4,10,2900,0.0,1994,0.0,98075,47.5981,-122.03,2900,18303,0.0,0.0,0.0,275.86206896551727,1.6
11265,2014-12-11,676000.0,3,2.5,2240,3825,2.0,0.0,3,7,2240,0.0,1995,0.0,98117,47.6786,-122.389,1460,5100,0.0,0.0,0.0,301.7857142857143,1.2
11266,2015-04-02,1270000.0,4,1.75,2040,5000,2.0,0.0,4,9,2040,0.0,1921,0.0,98102,47.6279,-122.315,3220,5600,0.0,0.0,0.0,622.5490196078431,2.2857142857142856
11267,2014-10-28,290000.0,3,1.75,1460,7980,1.0,0.0,3,7,1460,0.0,1972,0.0,98028,47.7713,-122.265,1920,7980,0.0,0.0,0.0,198.63013698630138,1.7142857142857142
11268,2014-11-18,158000.0,3,1.5,990,8925,1.0,0.0,4,7,990,0.0,1962,0.0,98003,47.3294,-122.331,1360,8625,0.0,0.0,0.0,159.59595959595958,2.0
11269,2014-05-05,379950.0,4,1.75,1970,9389,1.0,0.0,5,7,1140,830.0,1960,0.0,98133,47.7771,-122.339,1820,8135,0.0,1.0,0.0,192.86802030456852,2.2857142857142856
11270,2014-05-09,583000.0,4,2.5,2660,4000,2.0,0.0,3,8,2660,0.0,2001,0.0,98053,47.6876,-122.038,2330,4517,0.0,0.0,0.0,219.17293233082708,1.6
11271,2014-12-30,150000.0,2,1.0,870,5700,1.0,0.0,4,6,870,0.0,1957,0.0,98056,47.49800000000001,-122.17,1020,5700,0.0,0.0,0.0,172.41379310344828,2.0
11272,2014-07-21,261500.0,3,2.5,1740,6992,2.0,0.0,3,7,1740,0.0,1990,0.0,98042,47.3574,-122.158,1260,6825,0.0,0.0,0.0,150.28735632183907,1.2
11273,2014-10-14,278000.0,4,2.5,2290,3777,2.0,0.0,3,7,2290,0.0,2004,0.0,98198,47.3617,-122.308,1480,3608,0.0,0.0,0.0,121.39737991266375,1.6
11274,2014-09-23,555000.0,4,2.75,2170,7140,1.0,0.0,3,8,1290,880.0,1977,0.0,98052,47.691,-122.113,2120,7820,0.0,1.0,0.0,255.76036866359448,1.4545454545454546
11275,2014-08-27,355000.0,3,1.75,2040,8173,1.0,0.0,3,7,1470,570.0,1958,0.0,98133,47.7439,-122.333,1900,8172,0.0,1.0,0.0,174.01960784313727,1.7142857142857142
11276,2014-09-17,375000.0,4,1.5,1770,6650,1.0,0.0,3,7,1770,0.0,1958,0.0,98008,47.6011,-122.124,1600,7000,0.0,0.0,0.0,211.864406779661,2.6666666666666665
11277,2014-07-29,227000.0,3,1.75,2380,12681,1.0,0.0,1,6,1380,1000.0,1918,0.0,98118,47.5294,-122.279,1720,6377,0.0,1.0,0.0,95.3781512605042,1.7142857142857142
11278,2014-06-06,680000.0,3,2.25,2270,23900,1.0,0.0,3,9,1820,450.0,1975,0.0,98177,47.7506,-122.372,2520,28300,0.0,1.0,0.0,299.5594713656388,1.3333333333333333
11279,2015-02-05,686500.0,2,1.75,1390,5025,1.5,0.0,4,8,1390,0.0,1928,0.0,98105,47.6701,-122.288,2160,5000,0.0,0.0,0.0,493.8848920863309,1.1428571428571428
11280,2014-11-24,410000.0,3,1.75,1530,26642,1.0,0.0,3,7,1180,350.0,1988,0.0,98072,47.7422,-122.097,1550,13566,0.0,1.0,0.0,267.9738562091503,1.7142857142857142
11281,2014-08-26,425000.0,2,1.0,1430,13300,1.5,0.0,3,6,1230,200.0,1921,0.0,98033,47.6996,-122.203,1950,11421,0.0,1.0,1.0,297.2027972027972,2.0
11282,2015-03-10,562500.0,3,2.5,2030,7549,1.0,0.0,3,8,2030,0.0,1988,0.0,98074,47.6187,-122.044,2040,7130,0.0,0.0,0.0,277.0935960591133,1.2
